row_id,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
221877,Vistara,UK-985,Delhi,Evening,one,Evening,Chennai,Business,24.08,1,76169
221878,Vistara,UK-977,Delhi,Evening,one,Evening,Chennai,Business,24.92,1,79193
221879,Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16.0,1,80089
221880,Air_India,AI-762,Delhi,Night,one,Morning,Chennai,Business,14.42,1,79741
221881,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Business,16.83,1,83113
221882,Vistara,UK-707,Delhi,Evening,two_or_more,Morning,Chennai,Business,18.33,1,93563
221883,Vistara,UK-809,Delhi,Evening,two_or_more,Morning,Chennai,Business,16.0,1,104466
221884,Vistara,UK-813,Delhi,Evening,two_or_more,Morning,Chennai,Business,18.25,1,104466
221885,Vistara,UK-833,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.75,2,31896
221886,Vistara,UK-839,Delhi,Afternoon,zero,Evening,Chennai,Business,2.83,2,31896
221887,Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,Business,2.83,2,31896
221888,Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,Business,2.83,2,31896
221889,Air_India,AI-537,Delhi,Evening,zero,Evening,Chennai,Business,2.75,2,31793
221890,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.83,2,31793
221891,Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,2,31793
221892,Air_India,AI-540,Delhi,Night,zero,Night,Chennai,Business,2.92,2,31793
221893,Air_India,AI-805,Delhi,Evening,one,Early_Morning,Chennai,Business,11.33,2,50894
221894,Air_India,AI-624,Delhi,Evening,one,Early_Morning,Chennai,Business,12.33,2,50894
221895,Air_India,AI-868,Delhi,Evening,one,Early_Morning,Chennai,Business,13.33,2,50894
221896,Air_India,AI-441,Delhi,Evening,one,Early_Morning,Chennai,Business,13.5,2,50894
221897,Air_India,AI-805,Delhi,Evening,one,Morning,Chennai,Business,14.92,2,50894
221898,Air_India,AI-624,Delhi,Evening,one,Morning,Chennai,Business,15.92,2,50894
221899,Air_India,AI-868,Delhi,Evening,one,Morning,Chennai,Business,16.92,2,50894
221900,Air_India,AI-441,Delhi,Evening,one,Morning,Chennai,Business,17.08,2,50894
221901,Air_India,AI-678,Delhi,Morning,one,Early_Morning,Chennai,Business,22.33,2,50894
221902,Air_India,AI-665,Delhi,Early_Morning,one,Early_Morning,Chennai,Business,23.33,2,50894
221903,Air_India,AI-887,Delhi,Early_Morning,one,Early_Morning,Chennai,Business,24.33,2,50894
221904,Air_India,AI-678,Delhi,Morning,one,Morning,Chennai,Business,25.92,2,50894
221905,Air_India,AI-665,Delhi,Early_Morning,one,Morning,Chennai,Business,26.92,2,50894
221906,Air_India,AI-887,Delhi,Early_Morning,one,Morning,Chennai,Business,27.92,2,50894
221907,Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,Business,5.58,2,51641
221908,Air_India,AI-767,Delhi,Afternoon,one,Night,Chennai,Business,9.17,2,54377
221909,Air_India,AI-401,Delhi,Early_Morning,one,Night,Chennai,Business,14.5,2,54377
221910,Air_India,AI-762,Delhi,Night,one,Night,Chennai,Business,26.92,2,54377
221911,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Chennai,Business,29.5,2,60148
221912,Vistara,UK-953,Delhi,Night,one,Evening,Chennai,Business,23.25,2,62953
221913,Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Business,11.08,2,66201
221914,Vistara,UK-977,Delhi,Evening,one,Evening,Chennai,Business,24.92,2,66201
221915,Vistara,UK-955,Delhi,Evening,one,Evening,Chennai,Business,26.17,2,66201
221916,Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Business,15.17,2,66873
221917,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Business,16.83,2,70121
221918,Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,Business,18.08,2,70121
221919,Vistara,UK-963,Delhi,Morning,one,Morning,Chennai,Business,27.0,2,70121
221920,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Chennai,Business,12.42,2,71051
221921,Vistara,UK-985,Delhi,Evening,one,Evening,Chennai,Business,24.08,2,71801
221922,Vistara,UK-945,Delhi,Morning,one,Evening,Chennai,Business,8.25,2,75161
221923,Vistara,UK-927,Delhi,Morning,one,Evening,Chennai,Business,10.42,2,75161
221924,Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16.0,2,75721
221925,Air_India,AI-885,Delhi,Morning,two_or_more,Early_Morning,Chennai,Business,20.42,2,76273
221926,Air_India,AI-877,Delhi,Morning,two_or_more,Early_Morning,Chennai,Business,20.33,2,76341
221927,Air_India,AI-762,Delhi,Night,one,Morning,Chennai,Business,14.75,2,79741
221928,Air_India,AI-764,Delhi,Evening,two_or_more,Morning,Chennai,Business,18.08,2,79741
221929,Vistara,UK-809,Delhi,Evening,two_or_more,Morning,Chennai,Business,16.0,2,87694
221930,Vistara,UK-813,Delhi,Evening,two_or_more,Morning,Chennai,Business,18.25,2,87694
221931,Vistara,UK-833,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.75,3,31896
221932,Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,Business,2.83,3,31896
221933,Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,Business,2.83,3,31896
221934,Air_India,AI-537,Delhi,Evening,zero,Evening,Chennai,Business,2.75,3,31793
221935,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.83,3,31793
221936,Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,3,31793
221937,Air_India,AI-540,Delhi,Night,zero,Night,Chennai,Business,2.92,3,31793
221938,Air_India,AI-805,Delhi,Evening,one,Morning,Chennai,Business,14.92,3,48718
221939,Air_India,AI-624,Delhi,Evening,one,Morning,Chennai,Business,15.92,3,48718
221940,Air_India,AI-868,Delhi,Evening,one,Morning,Chennai,Business,16.92,3,48718
221941,Air_India,AI-441,Delhi,Evening,one,Morning,Chennai,Business,17.08,3,48718
221942,Air_India,AI-636,Delhi,Afternoon,one,Morning,Chennai,Business,20.42,3,48718
221943,Air_India,AI-665,Delhi,Early_Morning,one,Morning,Chennai,Business,26.92,3,48718
221944,Air_India,AI-887,Delhi,Early_Morning,one,Morning,Chennai,Business,27.92,3,48718
221945,Air_India,AI-762,Delhi,Night,one,Evening,Chennai,Business,23.42,3,48777
221946,Air_India,AI-764,Delhi,Evening,one,Evening,Chennai,Business,26.75,3,48777
221947,Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,Business,5.58,3,51641
221948,Air_India,AI-678,Delhi,Morning,one,Morning,Chennai,Business,25.92,3,53198
221949,Air_India,AI-767,Delhi,Afternoon,one,Night,Chennai,Business,11.0,3,54377
221950,Air_India,AI-401,Delhi,Early_Morning,one,Night,Chennai,Business,16.33,3,54377
221951,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Chennai,Business,29.5,3,54548
221952,Vistara,UK-927,Delhi,Morning,one,Morning,Chennai,Business,26.33,3,55976
221953,Vistara,UK-839,Delhi,Afternoon,zero,Evening,Chennai,Business,2.83,3,56950
221954,Vistara,UK-927,Delhi,Morning,one,Evening,Chennai,Business,10.42,3,58361
221955,Vistara,UK-945,Delhi,Morning,one,Morning,Chennai,Business,24.17,3,60344
221956,Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Business,15.17,3,60568
221957,Vistara,UK-953,Delhi,Night,one,Evening,Chennai,Business,23.25,3,60568
221958,Vistara,UK-995,Delhi,Morning,one,Morning,Chennai,Business,25.5,3,61576
221959,Vistara,UK-945,Delhi,Morning,one,Evening,Chennai,Business,8.25,3,62729
221960,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Business,16.83,3,63816
221961,Vistara,UK-977,Delhi,Evening,one,Evening,Chennai,Business,24.92,3,63816
221962,Vistara,UK-963,Delhi,Morning,one,Morning,Chennai,Business,27.0,3,63816
221963,Vistara,UK-995,Delhi,Morning,one,Evening,Chennai,Business,9.58,3,63961
221964,Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Business,11.08,3,66201
221965,Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,Business,18.08,3,68184
221966,Vistara,UK-955,Delhi,Evening,one,Evening,Chennai,Business,26.17,3,68184
221967,Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16.0,3,69416
221968,Vistara,UK-985,Delhi,Evening,one,Evening,Chennai,Business,24.08,3,69416
221969,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Chennai,Business,12.42,3,73302
221970,Vistara,UK-933,Delhi,Afternoon,one,Morning,Chennai,Business,20.33,3,75016
221971,Vistara,UK-809,Delhi,Evening,two_or_more,Morning,Chennai,Business,16.0,3,100288
221972,Vistara,UK-813,Delhi,Evening,two_or_more,Morning,Chennai,Business,18.25,3,100288
221973,Vistara,UK-839,Delhi,Afternoon,zero,Evening,Chennai,Business,2.83,4,27864
221974,Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,Business,2.83,4,27864
221975,Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,Business,2.83,4,27864
221976,Air_India,AI-537,Delhi,Evening,zero,Evening,Chennai,Business,2.75,4,27864
221977,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.83,4,27864
221978,Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,4,27864
221979,Air_India,AI-540,Delhi,Night,zero,Night,Chennai,Business,2.92,4,27864
221980,Air_India,AI-805,Delhi,Evening,one,Early_Morning,Chennai,Business,11.33,4,45257
221981,Air_India,AI-624,Delhi,Evening,one,Early_Morning,Chennai,Business,12.33,4,45257
221982,Air_India,AI-868,Delhi,Evening,one,Early_Morning,Chennai,Business,13.33,4,45257
221983,Air_India,AI-441,Delhi,Evening,one,Early_Morning,Chennai,Business,13.5,4,45257
221984,Air_India,AI-805,Delhi,Evening,one,Morning,Chennai,Business,14.92,4,45257
221985,Air_India,AI-624,Delhi,Evening,one,Morning,Chennai,Business,15.92,4,45257
221986,Air_India,AI-868,Delhi,Evening,one,Morning,Chennai,Business,16.92,4,45257
221987,Air_India,AI-441,Delhi,Evening,one,Morning,Chennai,Business,17.08,4,45257
221988,Air_India,AI-678,Delhi,Morning,one,Early_Morning,Chennai,Business,22.33,4,45257
221989,Air_India,AI-678,Delhi,Morning,one,Morning,Chennai,Business,25.92,4,45257
221990,Air_India,AI-767,Delhi,Afternoon,one,Evening,Chennai,Business,7.5,4,47657
221991,Air_India,AI-401,Delhi,Early_Morning,one,Evening,Chennai,Business,12.83,4,47657
221992,Air_India,AI-423,Delhi,Early_Morning,one,Evening,Chennai,Business,14.83,4,47657
221993,Air_India,AI-762,Delhi,Night,one,Night,Chennai,Business,25.08,4,47657
221994,Air_India,AI-764,Delhi,Evening,one,Night,Chennai,Business,28.42,4,47657
221995,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Chennai,Business,29.17,4,48948
221996,Vistara,UK-833,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.75,4,56950
221997,Vistara,UK-995,Delhi,Morning,one,Evening,Chennai,Business,9.58,4,57992
221998,Vistara,UK-995,Delhi,Morning,one,Morning,Chennai,Business,22.5,4,57992
221999,Vistara,UK-995,Delhi,Morning,one,Morning,Chennai,Business,25.5,4,57992
222000,Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Business,11.08,4,60232
222001,Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,Business,15.08,4,60232
222002,Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,Business,18.08,4,60232
222003,Vistara,UK-963,Delhi,Morning,one,Morning,Chennai,Business,24.0,4,60232
222004,Vistara,UK-955,Delhi,Evening,one,Evening,Chennai,Business,26.17,4,60232
222005,Vistara,UK-963,Delhi,Morning,one,Morning,Chennai,Business,27.0,4,60232
222006,Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,Business,5.58,4,60568
222007,Vistara,UK-879,Delhi,Evening,two_or_more,Morning,Chennai,Business,15.17,4,64801
222008,Vistara,UK-945,Delhi,Morning,one,Evening,Chennai,Business,8.25,4,67848
222009,Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Business,12.17,4,68856
222010,Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Business,15.17,4,68856
222011,Vistara,UK-953,Delhi,Night,one,Evening,Chennai,Business,23.25,4,68856
222012,Vistara,UK-927,Delhi,Morning,one,Evening,Chennai,Business,10.42,4,72776
222013,Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,13.0,4,73784
222014,Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16.0,4,73784
222015,Vistara,UK-985,Delhi,Evening,one,Evening,Chennai,Business,24.08,4,73784
222016,Vistara,UK-985,Delhi,Evening,one,Night,Chennai,Business,27.25,4,73784
222017,Vistara,UK-933,Delhi,Afternoon,one,Morning,Chennai,Business,17.33,4,75016
222018,Vistara,UK-933,Delhi,Afternoon,one,Morning,Chennai,Business,20.33,4,75016
222019,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Business,13.83,4,76808
222020,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Business,16.83,4,76808
222021,Vistara,UK-977,Delhi,Evening,one,Evening,Chennai,Business,24.92,4,76808
222022,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Chennai,Business,12.42,4,89284
222023,Vistara,UK-705,Delhi,Early_Morning,two_or_more,Evening,Chennai,Business,12.42,4,100473
222024,Vistara,UK-833,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.75,5,27864
222025,Vistara,UK-839,Delhi,Afternoon,zero,Evening,Chennai,Business,2.83,5,27864
222026,Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,Business,2.83,5,27864
222027,Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,Business,2.83,5,27864
222028,Air_India,AI-537,Delhi,Evening,zero,Evening,Chennai,Business,2.75,5,27864
222029,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.83,5,27864
222030,Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,5,27864
222031,Air_India,AI-540,Delhi,Night,zero,Night,Chennai,Business,2.92,5,27864
222032,Air_India,AI-868,Delhi,Evening,one,Early_Morning,Chennai,Business,13.33,5,45257
222033,Air_India,AI-441,Delhi,Evening,one,Early_Morning,Chennai,Business,13.5,5,45257
222034,Air_India,AI-636,Delhi,Afternoon,one,Early_Morning,Chennai,Business,16.83,5,45257
222035,Air_India,AI-868,Delhi,Evening,one,Morning,Chennai,Business,16.92,5,45257
222036,Air_India,AI-441,Delhi,Evening,one,Morning,Chennai,Business,17.08,5,45257
222037,Air_India,AI-636,Delhi,Afternoon,one,Morning,Chennai,Business,20.42,5,45257
222038,Air_India,AI-678,Delhi,Morning,one,Early_Morning,Chennai,Business,22.33,5,45257
222039,Air_India,AI-887,Delhi,Early_Morning,one,Early_Morning,Chennai,Business,24.33,5,45257
222040,Air_India,AI-678,Delhi,Morning,one,Morning,Chennai,Business,25.92,5,45257
222041,Air_India,AI-887,Delhi,Early_Morning,one,Morning,Chennai,Business,27.92,5,45257
222042,Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,Business,5.58,5,45672
222043,Vistara,UK-951,Delhi,Afternoon,one,Night,Chennai,Business,8.75,5,45672
222044,Vistara,UK-951,Delhi,Afternoon,one,Morning,Chennai,Business,18.5,5,45672
222045,Air_India,AI-767,Delhi,Afternoon,one,Night,Chennai,Business,9.17,5,47657
222046,Air_India,AI-401,Delhi,Early_Morning,one,Night,Chennai,Business,14.5,5,47657
222047,Air_India,AI-762,Delhi,Night,one,Night,Chennai,Business,26.92,5,47657
222048,Air_India,AI-485,Delhi,Early_Morning,one,Afternoon,Chennai,Business,8.42,5,48948
222049,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Chennai,Business,29.5,5,48948
222050,Vistara,UK-927,Delhi,Morning,one,Evening,Chennai,Business,10.42,5,52392
222051,Vistara,UK-927,Delhi,Morning,one,Night,Chennai,Business,13.58,5,52392
222052,Air_India,AI-403,Delhi,Afternoon,two_or_more,Early_Morning,Chennai,Business,18.42,5,52882
222053,Air_India,AI-665,Delhi,Early_Morning,one,Early_Morning,Chennai,Business,23.33,5,53198
222054,Air_India,AI-665,Delhi,Early_Morning,one,Morning,Chennai,Business,26.92,5,53198
222055,Vistara,UK-975,Delhi,Early_Morning,one,Morning,Chennai,Business,6.08,5,57992
222056,Vistara,UK-993,Delhi,Afternoon,one,Evening,Chennai,Business,7.08,5,57992
222057,Vistara,UK-933,Delhi,Afternoon,one,Night,Chennai,Business,7.58,5,57992
222058,Vistara,UK-993,Delhi,Afternoon,one,Night,Chennai,Business,10.25,5,57992
222059,Vistara,UK-981,Delhi,Night,one,Morning,Chennai,Business,11.0,5,57992
222060,Vistara,UK-981,Delhi,Night,one,Morning,Chennai,Business,14.0,5,57992
222061,Vistara,UK-975,Delhi,Early_Morning,one,Evening,Chennai,Business,14.17,5,57992
222062,Vistara,UK-975,Delhi,Early_Morning,one,Night,Chennai,Business,17.33,5,57992
222063,Vistara,UK-933,Delhi,Afternoon,one,Morning,Chennai,Business,17.33,5,57992
222064,Vistara,UK-993,Delhi,Afternoon,one,Morning,Chennai,Business,20.0,5,57992
222065,Vistara,UK-981,Delhi,Night,one,Evening,Chennai,Business,22.08,5,57992
222066,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Chennai,Business,12.42,5,60232
222067,Vistara,UK-943,Delhi,Early_Morning,one,Night,Chennai,Business,15.58,5,60232
222068,Air_India,AI-624,Delhi,Evening,one,Early_Morning,Chennai,Business,12.33,5,60101
222069,Air_India,AI-624,Delhi,Evening,one,Morning,Chennai,Business,15.92,5,60101
222070,Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Business,12.17,5,60568
222071,Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Business,15.17,5,60568
222072,Vistara,UK-953,Delhi,Night,one,Evening,Chennai,Business,23.25,5,60568
222073,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Chennai,Business,12.42,5,64801
222074,Air_India,AI-762,Delhi,Night,one,Morning,Chennai,Business,14.75,5,67421
222075,Air_India,AI-764,Delhi,Evening,two_or_more,Morning,Chennai,Business,18.08,5,67421
222076,Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Business,11.08,5,68184
222077,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Business,13.83,5,68184
222078,Vistara,UK-963,Delhi,Morning,one,Night,Chennai,Business,14.25,5,68184
222079,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Business,16.83,5,68184
222080,Vistara,UK-977,Delhi,Evening,one,Evening,Chennai,Business,24.92,5,68184
222081,Vistara,UK-941,Delhi,Evening,one,Night,Chennai,Business,6.33,5,70088
222082,Vistara,UK-941,Delhi,Evening,one,Morning,Chennai,Business,16.08,5,70088
222083,Vistara,UK-945,Delhi,Morning,one,Evening,Chennai,Business,8.25,5,72776
222084,Vistara,UK-945,Delhi,Morning,one,Night,Chennai,Business,11.42,5,72776
222085,Vistara,UK-673,Delhi,Afternoon,two_or_more,Night,Chennai,Business,9.75,5,74097
222086,Vistara,UK-995,Delhi,Morning,one,Evening,Chennai,Business,9.58,5,75016
222087,Vistara,UK-995,Delhi,Morning,one,Night,Chennai,Business,12.75,5,75016
222088,Vistara,UK-819,Delhi,Afternoon,two_or_more,Night,Chennai,Business,8.83,5,76684
222089,Vistara,UK-955,Delhi,Evening,one,Night,Chennai,Business,5.33,5,76808
222090,Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,Business,15.08,5,76808
222091,Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,13.0,5,81736
222092,Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16.0,5,81736
222093,Vistara,UK-985,Delhi,Evening,one,Evening,Chennai,Business,24.08,5,81736
222094,Vistara,UK-705,Delhi,Early_Morning,two_or_more,Evening,Chennai,Business,12.42,5,100473
222095,Vistara,UK-833,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.75,6,27864
222096,Vistara,UK-839,Delhi,Afternoon,zero,Evening,Chennai,Business,2.83,6,27864
222097,Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,Business,2.83,6,27864
222098,Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,Business,2.83,6,27864
222099,Air_India,AI-537,Delhi,Evening,zero,Evening,Chennai,Business,2.75,6,27864
222100,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.83,6,27864
222101,Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,6,27864
222102,Air_India,AI-540,Delhi,Night,zero,Night,Chennai,Business,2.92,6,27864
222103,Air_India,AI-805,Delhi,Evening,one,Early_Morning,Chennai,Business,11.33,6,45257
222104,Air_India,AI-624,Delhi,Evening,one,Early_Morning,Chennai,Business,12.33,6,45257
222105,Air_India,AI-868,Delhi,Evening,one,Early_Morning,Chennai,Business,13.33,6,45257
222106,Air_India,AI-441,Delhi,Evening,one,Early_Morning,Chennai,Business,13.5,6,45257
222107,Air_India,AI-805,Delhi,Evening,one,Morning,Chennai,Business,14.92,6,45257
222108,Air_India,AI-624,Delhi,Evening,one,Morning,Chennai,Business,15.92,6,45257
222109,Air_India,AI-636,Delhi,Afternoon,one,Early_Morning,Chennai,Business,16.83,6,45257
222110,Air_India,AI-868,Delhi,Evening,one,Morning,Chennai,Business,16.92,6,45257
222111,Air_India,AI-441,Delhi,Evening,one,Morning,Chennai,Business,17.08,6,45257
222112,Air_India,AI-636,Delhi,Afternoon,one,Morning,Chennai,Business,20.42,6,45257
222113,Air_India,AI-678,Delhi,Morning,one,Early_Morning,Chennai,Business,22.33,6,45257
222114,Air_India,AI-665,Delhi,Early_Morning,one,Early_Morning,Chennai,Business,23.33,6,45257
222115,Air_India,AI-887,Delhi,Early_Morning,one,Early_Morning,Chennai,Business,24.33,6,45257
222116,Air_India,AI-678,Delhi,Morning,one,Morning,Chennai,Business,25.92,6,45257
222117,Air_India,AI-665,Delhi,Early_Morning,one,Morning,Chennai,Business,26.92,6,45257
222118,Air_India,AI-887,Delhi,Early_Morning,one,Morning,Chennai,Business,27.92,6,45257
222119,Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Business,12.17,6,45672
222120,Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Business,15.17,6,45672
222121,Vistara,UK-953,Delhi,Night,one,Evening,Chennai,Business,23.25,6,45672
222122,Air_India,AI-764,Delhi,Evening,one,Night,Chennai,Business,6.25,6,47657
222123,Air_India,AI-401,Delhi,Early_Morning,one,Night,Chennai,Business,16.33,6,47657
222124,Air_India,AI-423,Delhi,Early_Morning,one,Night,Chennai,Business,18.33,6,47657
222125,Air_India,AI-762,Delhi,Night,one,Evening,Chennai,Business,20.83,6,47657
222126,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Chennai,Business,29.17,6,48948
222127,Vistara,UK-945,Delhi,Morning,one,Evening,Chennai,Business,8.25,6,52392
222128,Vistara,UK-945,Delhi,Morning,one,Night,Chennai,Business,11.42,6,52392
222129,Vistara,UK-941,Delhi,Evening,one,Night,Chennai,Business,6.33,6,53512
222130,Vistara,UK-941,Delhi,Evening,one,Morning,Chennai,Business,16.08,6,53512
222131,Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,Business,5.58,6,53624
222132,Vistara,UK-951,Delhi,Afternoon,one,Night,Chennai,Business,8.75,6,53624
222133,Vistara,UK-975,Delhi,Early_Morning,one,Morning,Chennai,Business,6.08,6,57992
222134,Vistara,UK-993,Delhi,Afternoon,one,Evening,Chennai,Business,7.08,6,57992
222135,Vistara,UK-933,Delhi,Afternoon,one,Night,Chennai,Business,7.58,6,57992
222136,Vistara,UK-995,Delhi,Morning,one,Evening,Chennai,Business,9.58,6,57992
222137,Vistara,UK-993,Delhi,Afternoon,one,Night,Chennai,Business,10.25,6,57992
222138,Vistara,UK-981,Delhi,Night,one,Morning,Chennai,Business,11.0,6,57992
222139,Vistara,UK-995,Delhi,Morning,one,Night,Chennai,Business,12.75,6,57992
222140,Vistara,UK-981,Delhi,Night,one,Morning,Chennai,Business,14.0,6,57992
222141,Vistara,UK-975,Delhi,Early_Morning,one,Evening,Chennai,Business,14.17,6,57992
222142,Vistara,UK-933,Delhi,Afternoon,one,Morning,Chennai,Business,17.33,6,57992
222143,Vistara,UK-981,Delhi,Night,one,Evening,Chennai,Business,22.08,6,57992
222144,Vistara,UK-955,Delhi,Evening,one,Night,Chennai,Business,5.33,6,60232
222145,Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Business,11.08,6,60232
222146,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Chennai,Business,12.42,6,60232
222147,Vistara,UK-963,Delhi,Morning,one,Night,Chennai,Business,14.25,6,60232
222148,Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,Business,15.08,6,60232
222149,Vistara,UK-943,Delhi,Early_Morning,one,Night,Chennai,Business,15.58,6,60232
222150,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Chennai,Business,12.42,6,64801
222151,Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,13.0,6,65832
222152,Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16.0,6,65832
222153,Vistara,UK-985,Delhi,Evening,one,Evening,Chennai,Business,24.08,6,65832
222154,Vistara,UK-673,Delhi,Afternoon,two_or_more,Night,Chennai,Business,9.75,6,67601
222155,Vistara,UK-927,Delhi,Morning,one,Evening,Chennai,Business,10.42,6,72776
222156,Vistara,UK-927,Delhi,Morning,one,Night,Chennai,Business,13.58,6,72776
222157,Vistara,UK-819,Delhi,Afternoon,two_or_more,Night,Chennai,Business,8.83,6,76684
222158,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Business,13.83,6,76808
222159,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Business,16.83,6,76808
222160,Vistara,UK-977,Delhi,Evening,one,Evening,Chennai,Business,24.92,6,76808
222161,Vistara,UK-705,Delhi,Early_Morning,two_or_more,Evening,Chennai,Business,12.42,6,82553
222162,Vistara,UK-833,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.75,7,27864
222163,Vistara,UK-839,Delhi,Afternoon,zero,Evening,Chennai,Business,2.83,7,27864
222164,Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,Business,2.83,7,27864
222165,Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,Business,2.83,7,27864
222166,Air_India,AI-537,Delhi,Evening,zero,Evening,Chennai,Business,2.75,7,27864
222167,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.83,7,27864
222168,Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Business,2.83,7,27864
222169,Air_India,AI-540,Delhi,Night,zero,Night,Chennai,Business,2.92,7,27864
222170,Air_India,AI-805,Delhi,Evening,one,Morning,Chennai,Business,14.92,7,45257
222171,Air_India,AI-624,Delhi,Evening,one,Morning,Chennai,Business,15.92,7,45257
222172,Air_India,AI-868,Delhi,Evening,one,Morning,Chennai,Business,16.92,7,45257
222173,Air_India,AI-441,Delhi,Evening,one,Morning,Chennai,Business,17.08,7,45257
222174,Air_India,AI-636,Delhi,Afternoon,one,Morning,Chennai,Business,20.42,7,45257
222175,Air_India,AI-865,Delhi,Morning,one,Morning,Chennai,Business,24.25,7,45257
222176,Air_India,AI-678,Delhi,Morning,one,Morning,Chennai,Business,25.92,7,45257
